"","p"
"19432",0
"19433",0.000153846153846154
"19434",0.00142222222222222
"19435",0
"19436",0.000461538461538462
"19437",0.00453737373737374
"19438",0.00157777777777778
"19439",0.0031968253968254
"19440",0.00599016947105183
"19441",0.0141282336944102
"19442",0.000222222222222222
"19443",0
"19444",0.000222222222222222
"19445",0.000745454545454545
"19446",0
"19447",0.00178181818181818
"19448",0.000911111111111111
"19449",0.000222222222222222
"19450",0.0317831841361253
"19451",0.006696918767507
"19452",0
"19453",0.00136767676767677
"19454",0.000444444444444444
"19455",0.000363636363636364
"19456",0.015716481557658
"19457",0.00146666666666667
"19458",0.102775085861851
"19459",0.0750966855040384
"19460",0.00093015873015873
"19461",0
"19462",0
"19463",0.00260434173669468
"19464",0
"19465",0.00106666666666667
"19466",0.00257892156862745
"19467",4e-04
"19468",0.0147069205304499
"19469",0.00683333333333334
"19470",0
"19471",0
"19472",0.0100105923058709
"19473",0.00322418300653595
"19474",0.0233337967587967
"19475",0.000222222222222222
"19476",0.0479293224749107
"19477",0.0218580277565572
"19478",0
"19479",0.00268888888888889
"19480",0.0270398555692673
"19481",0
"19482",0.00157264957264957
"19483",0.000444444444444444
"19484",0.0123343728167258
"19485",0
"19486",0.00172418300653595
"19487",0.000888888888888889
"19488",0.000222222222222222
"19489",0.00187474747474747
"19490",0
"19491",0
"19492",0
"19493",0
"19494",0.00345656565656566
"19495",0.000611111111111111
"19496",0
"19497",0
"19498",0
"19499",0.000444444444444444
"19500",0.0165392517613106
"19501",0.00663514867485456
"19502",0.00048951048951049
"19503",0.00385818789054083
"19504",0.0163584484143308
"19505",0.0279597170803053
"19506",0.0156437191893074
"19507",0.0162463748669631
"19508",0.00194848484848485
"19509",0.00499090909090909
"19510",0
"19511",0.126650220393642
"19512",0.00931323839559133
"19513",0.000222222222222222
"19514",0
"19515",0
"19516",0.00283986928104575
"19517",0.00122875816993464
"19518",0.0166043436955202
"19519",0.273415170776936
"19520",0
"19521",0.00178095238095238
"19522",0
"19523",0.0015
"19524",0.00117005347593583
"19525",0
"19526",0.0023948717948718
"19527",0.0028020202020202
"19528",0
"19529",0
"19530",0.00108888888888889
"19531",0.00186363636363636
"19532",0.439906025536211
"19533",0.000222222222222222
"19534",0.0123409365144659
"19535",0.000422222222222222
"19536",0.00837278554778555
"19537",0
"19538",0.00386666666666667
"19539",2e-04
"19540",0
"19541",0
"19542",0.00401489898989899
"19543",0.00119292929292929
"19544",0
"19545",0.0026
"19546",0
"19547",0.000422222222222222
"19548",0.502541526610644
"19549",0.000422222222222222
"19550",0.00138888888888889
"19551",0
"19552",0.00777713675213675
"19553",0
"19554",0
"19555",0.000166666666666667
"19556",0.0107941674338733
"19557",0.00129292929292929
"19558",0.000466666666666667
"19559",0.0168633835119129
"19560",0.00172474747474747
"19561",0.000347222222222222
"19562",0.000222222222222222
"19563",0.0153889971139971
"19564",0.00513949106449107
"19565",0.0345495644877997
"19566",0
"19567",0.00723804855275444
"19568",0
"19569",0.0139841860753625
"19570",0
"19571",0
"19572",0.00446790595025889
"19573",0.000822222222222222
"19574",0.0284867958838547
"19575",0
"19576",0.0184218544527368
"19577",0.00289848484848485
"19578",0.000444444444444444
"19579",0.00051764705882353
"19580",0.00104292929292929
"19581",0.00511919191919192
"19582",0
"19583",0.102774220387456
"19584",0
"19585",0
"19586",0
"19587",0.0277506527785939
"19588",0.0444257818978407
"19589",0
"19590",0.00953661697779345
"19591",0.0117843581255346
"19592",0
"19593",0.0532478359875418
"19594",0.0550093334769805
"19595",0.0279468777954072
"19596",0.000666666666666667
"19597",0.00220252525252525
"19598",0
"19599",0.000888888888888889
"19600",2e-04
"19601",0.00263452380952381
"19602",0
"19603",0.00132820512820513
"19604",0.00461615590292061
"19605",0.0037969696969697
"19606",0
"19607",0
"19608",0.00677864357864358
"19609",0.00613354978354978
"19610",0.0164316089139618
"19611",0
"19612",0.000663101604278075
"19613",0
"19614",0.000422222222222222
"19615",0.00417777777777778
"19616",0.000472222222222222
"19617",0.0110450190332543
"19618",0
"19619",0.0139194166944167
"19620",0.0594119155354449
"19621",0.00138730158730159
"19622",0.00721944444444444
"19623",0.00481806298276887
"19624",0
"19625",0
"19626",0
"19627",0.0132969696969697
"19628",0
"19629",0.00493823529411765
"19630",0
"19631",0.00497777777777778
"19632",0.00491254856254856
"19633",0
"19634",0.000422222222222222
"19635",0.0103979435597083
"19636",0
"19637",0.00568092463092463
"19638",0.0126786249698014
"19639",0
"19640",0.00477300722153663
"19641",0
"19642",0.992034515810986
"19643",0.000948717948717949
"19644",0.000644444444444444
"19645",0
"19646",4e-04
"19647",0.00333131313131313
"19648",2e-04
"19649",0
"19650",0
"19651",0.000222222222222222
"19652",0
"19653",0.000222222222222222
"19654",0.00247081807081807
"19655",0.000222222222222222
"19656",0.000222222222222222
"19657",0.00708344988344988
"19658",0.0379150188047247
"19659",0.000422222222222222
"19660",0.000222222222222222
"19661",0.0174851599381011
"19662",2e-04
"19663",0.00212156862745098
"19664",0.0128294623676977
"19665",0.0111357715813598
"19666",0
"19667",0.00223030303030303
"19668",0
"19669",0.014229679144385
"19670",0.0022
"19671",0.00155238095238095
"19672",0.0150047157091275
"19673",0.000666666666666667
"19674",0.192667606413195
"19675",0
"19676",0.022766872016872
"19677",0.00225833333333333
"19678",0.0557515029088558
"19679",0.14229897784534
"19680",0.0123873531697061
"19681",0.00237712842712843
"19682",0.08209270468094
"19683",0.00517797088532383
"19684",0
"19685",0.00916380286380286
"19686",0.0098411157469981
"19687",0.00394141414141414
"19688",0
"19689",0.000444444444444444
"19690",0
"19691",0.000381818181818182
"19692",0
"19693",0
"19694",0.00299042624042624
"19695",0
"19696",0
"19697",0.00348888888888889
"19698",0.111020813663461
"19699",0
"19700",0.00486872294372294
"19701",0.00424428316781258
"19702",0
"19703",0.0716439122968534
"19704",0
"19705",0.000153846153846154
"19706",0.00598563625916567
"19707",0.0132622735108029
"19708",0.000444444444444444
"19709",0
"19710",0.00215555555555556
"19711",0.00576862630833219
"19712",0.00102222222222222
"19713",0.00553980986333928
"19714",0.00181461675579323
"19715",0
"19716",0.000888888888888889
"19717",0
"19718",0
"19719",0.00614605672105672
"19720",0.00223838383838384
"19721",0.0139163028148322
"19722",0.000622222222222222
"19723",0
"19724",0.0022
"19725",0.00903741813741814
"19726",0
"19727",0
"19728",0.000222222222222222
"19729",0.0122499722499722
"19730",0.000285714285714286
"19731",0
"19732",0.000444444444444444
"19733",0.0046939393939394
"19734",0.000539869281045752
"19735",0.00240653594771242
"19736",0.0355281857031857
"19737",0
"19738",0
"19739",0.000166666666666667
"19740",0
"19741",0.0136324209674055
"19742",0.000222222222222222
"19743",0.0442019511534217
"19744",0.00495557775557775
"19745",0.00100959595959596
"19746",0.0094647271029624
"19747",0.0195231854746561
"19748",0.00225212418300654
"19749",0
"19750",0.0026034632034632
"19751",0.000222222222222222
"19752",0
"19753",0.000666666666666667
"19754",0.00656509405627053
"19755",0.000117647058823529
"19756",0
"19757",0
"19758",0.00930984848484849
"19759",0.0435983178586119
"19760",0.00528281440781441
"19761",0.00387426984779926
"19762",2e-04
"19763",4e-04
"19764",0
"19765",0.000384313725490196
"19766",0
"19767",0.00102222222222222
"19768",0
"19769",0.0139054186010068
"19770",0.0253053645700704
"19771",0
"19772",0.00100653594771242
"19773",0
"19774",5e-04
"19775",0
"19776",0
"19777",0
"19778",0
"19779",0
"19780",0.000784313725490196
"19781",0.00327777777777778
"19782",0.00241904761904762
"19783",0
"19784",4e-04
"19785",0.000422222222222222
"19786",0.000250980392156863
"19787",0
"19788",0.000952380952380952
"19789",0
"19790",0.000181818181818182
"19791",0
"19792",0.0339518799827623
"19793",0.0140191502941503
"19794",0.00855476827094474
"19795",0.00155555555555556
"19796",0.000266666666666667
"19797",0
"19798",0.00491923631923632
"19799",0
"19800",0.000117647058823529
"19801",0.010084595959596
"19802",0
"19803",0
"19804",0.00150909090909091
"19805",0
"19806",0.00870252525252525
"19807",0
"19808",0.00789877344877345
"19809",0.00320952380952381
"19810",0
"19811",0
"19812",0.000888888888888889
"19813",0
"19814",0
"19815",0.654984219701867
"19816",0.00541794284147225
"19817",0.0232777516601046
"19818",0
"19819",0.00618229352346999
"19820",0
"19821",0.00968039427892369
"19822",0.000682726423902894
"19823",0.0672011065216173
"19824",0.763361174283233
"19825",0.898609610530509
"19826",0
"19827",0.00155555555555556
"19828",0.00193343600843601
"19829",0.0105447624271154
"19830",0
"19831",0.00337660199277846
"19832",0.000222222222222222
"19833",0.0021093137254902
"19834",0
"19835",0
"19836",0
"19837",2e-04
"19838",0.000222222222222222
"19839",0.0111609073932603
"19840",0.000361111111111111
"19841",0.00456105169340463
"19842",0.0192820424673366
"19843",0
"19844",0.00997021556874498
"19845",0.000444444444444444
"19846",0.00107070707070707
"19847",0.00061038961038961
"19848",0.000222222222222222
"19849",0.0119091702415232
"19850",0.000307692307692308
"19851",0.000444444444444444
"19852",0.0175003295723884
"19853",0.00936706561412444
"19854",0.000181818181818182
"19855",0.00364617604617605
"19856",0.00418585858585859
"19857",0.00245555555555556
"19858",0.0368884537031596
"19859",0.0223384693737635
"19860",0
"19861",0.00668648018648019
"19862",0.0101862193362193
"19863",0.0150624125874126
"19864",0.00110622710622711
"19865",0.000222222222222222
"19866",0.000166666666666667
"19867",0.000644444444444444
"19868",0.00128888888888889
"19869",0.0016
"19870",0.0197763261248555
"19871",0.431367636122048
"19872",0.0279716752202046
"19873",0.0021025641025641
"19874",0
"19875",0.000222222222222222
"19876",0.0117589169000934
"19877",0
"19878",0.0024969696969697
"19879",0.00325252525252525
"19880",0.031508767213179
"19881",0
"19882",0.00201998556998557
"19883",0.00133333333333333
"19884",0.00856699346405229
"19885",0.000666666666666667
"19886",0.0672269185063303
"19887",0.00660432900432901
"19888",0.000222222222222222
"19889",0.00487878787878788
"19890",0.007067394533571
"19891",0.0526707635501753
"19892",0.0124791058614588
"19893",0
"19894",0.0570532256958727
"19895",0
"19896",0.000585858585858586
"19897",0.0100042069042069
"19898",0.0026219696969697
"19899",0.00611457431457432
"19900",2e-04
"19901",0.0034
"19902",0
"19903",0.00635959595959596
"19904",0.00560010055304173
"19905",0
"19906",0
"19907",0.0697268140356375
"19908",0
"19909",0
"19910",0
"19911",0.0022029526029526
"19912",0.0224005499402558
"19913",0.0353230999392764
"19914",0.0470201416230828
"19915",0.00312870789341378
"19916",0.000936507936507936
"19917",0.556312247066659
"19918",0.000142857142857143
"19919",0.0174975948887714
"19920",0.000476190476190476
"19921",0.00123419913419913
"19922",0.00271748251748252
"19923",0
"19924",0.0209790484025778
"19925",0.00195555555555556
"19926",0
"19927",0.00588920491273433
"19928",0.00438975468975469
"19929",0.0302786385183444
"19930",0.00408583524318818
"19931",0
"19932",0.000444444444444444
"19933",0
"19934",0.00123030303030303
"19935",0.000166666666666667
"19936",0.000222222222222222
"19937",0
"19938",0
"19939",0.000844444444444444
"19940",0
"19941",0
"19942",0.000694444444444444
"19943",0.00104444444444444
"19944",0.0800738609429785
"19945",0
"19946",0.0010040404040404
"19947",0
"19948",0.00679248888366536
"19949",0
"19950",0.0145821160865278
"19951",0
"19952",0
"19953",0.000986556743909685
"19954",0.000666666666666667
"19955",0
"19956",0
"19957",7e-04
"19958",0
"19959",0.0038922502334267
"19960",0.0255124463771523
"19961",0.00190754604872252
"19962",0.00146666666666667
"19963",0.000222222222222222
"19964",0.109717861876685
"19965",0.00109542483660131
"19966",0.000333333333333333
"19967",0
"19968",0.000866666666666667
"19969",0.0011883541295306
"19970",0.119092184939244
"19971",0.16801327904122
"19972",0.0036039405039405
"19973",2e-04
"19974",0
"19975",0
"19976",0.00243434343434343
"19977",0.00167857142857143
"19978",0.0029
"19979",0.00106666666666667
"19980",0
"19981",0.000222222222222222
"19982",0.000444444444444444
"19983",0
"19984",0.00857536907536907
"19985",0
"19986",0.0037378199286094
"19987",0.000355555555555556
"19988",0
"19989",0.00186291486291486
"19990",0.0251300531168178
"19991",0.0103176958662253
"19992",0.00045
"19993",0.101569703662351
"19994",0
"19995",0
"19996",0.0165833845892669
"19997",0
"19998",0.00123611111111111
"19999",0.000444444444444444
"20000",0.00402626262626263
"20001",0
"20002",0.823809968299674
"20003",2e-04
"20004",0.0018969696969697
"20005",0.000444444444444444
"20006",0.00281746031746032
"20007",0
"20008",0.0146519882078706
"20009",0
"20010",0.0233528339307751
"20011",0.003002886002886
"20012",0
"20013",0
"20014",0.00272822341057635
"20015",0.00406307189542484
"20016",0
"20017",0.00131111111111111
"20018",0
"20019",0.0304089495471848
"20020",0.00193333333333333
"20021",0.000444444444444444
"20022",0.00166666666666667
"20023",0
"20024",0.00963578088578088
"20025",0
"20026",0.0011843137254902
"20027",0.0239106620503679
"20028",0.00349386724386724
"20029",0.00225485625485625
"20030",0
"20031",0
"20032",0
"20033",0.000925727866904337
"20034",0.00754861804861805
"20035",0.00862455322455323
"20036",0.00437008318478907
"20037",0.000988888888888889
"20038",0.000222222222222222
"20039",0.00939281045751634
"20040",0.000444444444444444
"20041",0.00127705627705628
"20042",2e-04
"20043",0.000666666666666667
"20044",0
"20045",0
"20046",0.00173333333333333
"20047",0.00808627450980392
"20048",0
"20049",0
"20050",0
"20051",4e-04
"20052",0
"20053",0.0103922641084406
"20054",0
"20055",0.000644444444444444
"20056",0
"20057",0
"20058",0.0382495267804091
"20059",0.000117647058823529
"20060",0.00777944245297187
"20061",0.00733965266759384
"20062",0.00178377896613191
"20063",0
"20064",0.000365079365079365
"20065",0.125741271800095
"20066",0
"20067",0
"20068",0.00074640522875817
"20069",0.0200669257213375
"20070",2e-04
"20071",0.000222222222222222
"20072",0
"20073",0.00521002331002331
"20074",0.0092850562835857
"20075",0
"20076",0.0186655560126148
"20077",0.000666666666666667
"20078",0.0365072349219408
"20079",0.0032
"20080",0
"20081",0.00822237174590116
"20082",0.0104746336996337
"20083",0.000955555555555556
"20084",0.00107936507936508
"20085",0
"20086",0.0371561810738281
"20087",0.0187741529712118
"20088",0.492582162771868
"20089",0.00199722222222222
"20090",0.980002920445568
"20091",0.000222222222222222
"20092",0.029665197384315
"20093",0.00604878258995906
"20094",0
"20095",0
"20096",0.0161732860276978
"20097",0.000181818181818182
"20098",0.0048501332001332
"20099",0.0173751526251526
"20100",0.0215764950735539
"20101",0.00353395493395493
"20102",0.00936679676532618
"20103",0.000166666666666667
"20104",0.0193923865350336
"20105",0.000533333333333333
"20106",0
"20107",0
"20108",0
"20109",0.0092893642305407
"20110",0.00185656565656566
"20111",6e-04
"20112",0.00235555555555556
"20113",0.0579216422466422
"20114",0.000666666666666667
"20115",0
"20116",0
"20117",0.00787953043688338
"20118",0.0597404727625315
"20119",0.000222222222222222
"20120",0.0144854297663121
"20121",2e-04
"20122",0.00338169934640523
"20123",0
"20124",0.00497471662324604
"20125",0
"20126",0.00691130421865716
"20127",0.0132992442198325
"20128",0.00244793507146448
"20129",0.00277307692307692
"20130",0.808831312968078
"20131",0.00691515151515152
"20132",0.00286435786435786
"20133",0.000747222222222222
"20134",0.000222222222222222
"20135",0.00437553688141923
"20136",0.000490079365079365
"20137",0.000777777777777778
"20138",0.00832202797202797
"20139",0
"20140",0
"20141",0
"20142",0.00120106837606838
"20143",0.0244677962560315
"20144",0.0165204808263632
"20145",0.00183030303030303
"20146",0.000761538461538462
"20147",0.0461906856387507
"20148",0.0679671788995318
"20149",0.0099715578539108
"20150",0.16863536659419
"20151",0.00502222222222222
"20152",0.00142222222222222
"20153",0.00173737373737374
"20154",0
"20155",0.0220782301032301
"20156",0.000125
"20157",0.00202222222222222
"20158",0.0083838574823869
"20159",0.00326349206349206
"20160",0.00427862023597318
"20161",0.000381818181818182
"20162",0.0632553509957534
"20163",0
"20164",0.154621813643873
"20165",0.00126666666666667
"20166",0.00511569982305276
"20167",0
"20168",0
"20169",0
"20170",0.00187474747474747
"20171",0
"20172",0
"20173",0.000622222222222222
"20174",0.101499871877349
"20175",0.0105582251082251
"20176",0.0309171060965178
"20177",0.000683760683760684
"20178",0.000444444444444444
"20179",4e-04
"20180",0.00525188308423603
"20181",0.000117647058823529
"20182",0.0218558371367195
"20183",0.00102626262626263
"20184",0
"20185",0.00633229352346999
"20186",0.000888888888888889
"20187",0.0514133317662729
"20188",0.0224331395728455
"20189",0
"20190",0.000585858585858586
"20191",0.00783172905525847
"20192",0.00166495726495726
"20193",0.0036040404040404
"20194",0.0035982905982906
"20195",0.00244444444444444
"20196",0
"20197",0.000888888888888889
"20198",0.00641004159239453
"20199",0
"20200",0.00262375206492854
"20201",0.995478526538821
"20202",0
"20203",0.000222222222222222
"20204",0
"20205",0.0137552499787794
"20206",0.00895465449583097
"20207",0
"20208",0
"20209",2e-04
"20210",0
"20211",0
"20212",0
"20213",0.000548484848484849
"20214",0.0101247729394788
"20215",0.000888888888888889
"20216",0.237287582025817
"20217",0.107216630625996
"20218",0.0022040404040404
"20219",0.00174126984126984
"20220",0.0110309714795009
"20221",0
"20222",0.0111186535686536
"20223",0
"20224",0
"20225",0.000222222222222222
"20226",0.000666666666666667
"20227",0.00335555555555556
"20228",0.000222222222222222
"20229",2e-04
"20230",0
"20231",0.00248888888888889
"20232",0.0653956723015546
"20233",0.112297782781374
"20234",0.00638921568627451
"20235",0.00916828449328449
"20236",0.00990870240870241
"20237",0.00906249861249861
"20238",0.000342857142857143
"20239",0
"20240",0.00232222222222222
"20241",0.00218942250559898
"20242",0.00158333333333333
"20243",0
"20244",0.00559787793905441
"20245",0.00282352941176471
"20246",0.00320439691027926
"20247",0
"20248",0.000133333333333333
"20249",0
"20250",0.00724675210410505
"20251",0.000888888888888889
"20252",0.0747564001358118
"20253",0
"20254",0.00584575163398693
"20255",0
"20256",0.00111111111111111
"20257",0
"20258",0.00442777777777778
"20259",0.000729040404040404
"20260",0.0330582877906407
"20261",0
"20262",0.000444444444444444
"20263",0.00786876734376734
"20264",0.00169184149184149
"20265",0.00509372457607752
"20266",0.000822222222222222
"20267",0.000222222222222222
"20268",0.000222222222222222
"20269",0.00357991452991453
"20270",0.0259432533153121
"20271",0.0342991776197658
"20272",0.0127089688089688
"20273",0.257094244481009
"20274",0.0102999444999445
"20275",0
"20276",0.00582727272727273
"20277",0.00128888888888889
"20278",0.00790794254764843
"20279",0
"20280",0
"20281",0
"20282",0
"20283",0.0558045836516424
"20284",0.0121275959334783
"20285",0
"20286",0.00153333333333333
"20287",0.000222222222222222
"20288",0.000222222222222222
"20289",0
"20290",0.000404040404040404
"20291",0
"20292",0.000769444444444444
"20293",0
"20294",0.0068033411033411
"20295",0.258440492514022
"20296",0.00782521645021645
"20297",0
"20298",0
"20299",0.000808080808080808
"20300",0.00488717948717949
"20301",0.000422222222222222
"20302",0.00179955322455322
"20303",0
"20304",0
"20305",0.000339869281045752
"20306",0.0341064448623272
"20307",0.00243611111111111
"20308",0.00126388888888889
"20309",0.000363636363636364
"20310",0
"20311",0.00102222222222222
"20312",0
"20313",0
"20314",0
"20315",0.00125252525252525
"20316",0
"20317",0
"20318",0
"20319",0.000142857142857143
"20320",0.00105982905982906
"20321",0.000133333333333333
"20322",0.0050749766573296
"20323",0.0326387421402127
"20324",0.00133799533799534
"20325",0.000452380952380952
"20326",0.0127901234386528
"20327",0.053945058536235
"20328",2e-04
"20329",0.00543712953712954
"20330",0.00340023767082591
"20331",0.000444444444444444
"20332",0.00082051282051282
"20333",0.00985407647907648
"20334",0.0081736546133605
"20335",5e-04
"20336",0.000222222222222222
"20337",0.000347222222222222
"20338",0
"20339",0.00212976827094474
"20340",0.00103333333333333
"20341",0.00108888888888889
"20342",0
"20343",0
"20344",0.00558419880772822
"20345",0.0162050914771503
"20346",0.00107303807303807
"20347",0.000307692307692308
"20348",0
"20349",0
"20350",0.000492647058823529
"20351",0
"20352",0
"20353",0
"20354",0.000444444444444444
"20355",0.000826262626262626
"20356",0
"20357",0.0725637320196144
"20358",0.00157806637806638
"20359",0.0042508658008658
"20360",0
"20361",0.0019890522875817
"20362",0.00123030303030303
"20363",0
"20364",0.00157777777777778
"20365",0.000422222222222222
"20366",0.00466363636363636
"20367",0.00191919191919192
"20368",0
"20369",0.000666666666666667
"20370",0.0538174975351446
"20371",0.00280808080808081
"20372",0.00354580974580975
"20373",0.00106666666666667
"20374",0.00416666666666667
"20375",0.00161391941391941
"20376",0.000222222222222222
"20377",0.00282626262626263
"20378",0.0990455630970337
"20379",0.000222222222222222
"20380",0.00361267507002801
"20381",0.00886767676767677
"20382",0.00775497835497836
"20383",0
"20384",0.000822222222222222
"20385",0
"20386",0.00525656565656566
"20387",0.00742284382284382
"20388",0.00524444444444444
"20389",0.0140350980718628
"20390",0.000222222222222222
"20391",0
"20392",0.0163575757575758
"20393",0.00904468635939224
"20394",0.00181880341880342
"20395",0.000888888888888889
"20396",0.0633370007443537
"20397",0.0119271103079927
"20398",0
"20399",0.00144677544677545
"20400",0.0053155396890691
"20401",0
"20402",0.00669823313940961
"20403",0.0282196352666941
"20404",0.00213956762192056
"20405",0.00122222222222222
"20406",0.0119873690035455
"20407",0.0035610219845514
"20408",0.000888888888888889
"20409",0.000625
"20410",0.00330011655011655
"20411",0.0340337913720266
"20412",0
"20413",0.0135182183829243
"20414",0
"20415",0.00712594905094905
"20416",0.00114939309056956
"20417",0.288440470477236
"20418",0.000222222222222222
"20419",0.48725393870835
"20420",0.0074
"20421",0.0704626727417749
"20422",0
"20423",0.00898918385536033
"20424",0.0148177152912447
"20425",0.000222222222222222
"20426",0
"20427",0
"20428",0
"20429",0
"20430",0.000562091503267974
"20431",0
"20432",0.000933333333333333
"20433",0.88910486800781
"20434",0
"20435",0.983695412104236
"20436",0.00133333333333333
"20437",0.00526310160427808
"20438",0
"20439",0.00921646931499873
"20440",0.00332529692529693
"20441",0.00255555555555556
"20442",0.0295932438476556
"20443",0.00242768865121806
"20444",0.0592837722734781
"20445",0.00107070707070707
"20446",0
"20447",0
"20448",0
"20449",0
"20450",0.000422222222222222
"20451",0.000355555555555556
"20452",0.0329731959217253
"20453",0.762169384537031
"20454",0.00327365967365967
"20455",0.0148428778737602
"20456",0.00153888888888889
"20457",0.00733102453102453
"20458",0.00025
"20459",0.0248835047305635
"20460",0.00929187446540388
"20461",0.000133333333333333
"20462",0.00173849924585219
"20463",0
"20464",0.000222222222222222
"20465",0.0015965811965812
"20466",0.00195555555555556
"20467",0.00155555555555556
"20468",0.0550488601268013
"20469",0.00360598290598291
"20470",0.0457177637721755
"20471",0.00299145299145299
"20472",0.00536608946608947
"20473",0.00376085858585859
"20474",0.00235155122655123
"20475",0
"20476",0
"20477",0.0355033215150862
"20478",0
"20479",0
"20480",2e-04
"20481",0.0273217865467865
"20482",0.000472222222222222
"20483",0.0133918161903456
"20484",0.00413333333333333
"20485",0
"20486",0
"20487",0.792545619129753
"20488",0
"20489",0.000222222222222222
"20490",0.00365811965811966
"20491",0.0179034276181335
"20492",0.000888888888888889
"20493",0.00419674345262581
"20494",0
"20495",0.00071764705882353
"20496",0.000444444444444444
"20497",0
"20498",0.00111111111111111
"20499",0
"20500",0.01196791705027
"20501",0.0315357092254151
"20502",0.0067483016983017
"20503",2e-04
"20504",0
"20505",0.060515966876261
"20506",0.0225300364668012
"20507",0
"20508",0
"20509",0.00580851648351648
"20510",0.0174503303885657
"20511",0.00133333333333333
"20512",0.0126076134649664
"20513",0.0463561980503157
"20514",0.0116091241661675
"20515",0.026041364844306
"20516",0
"20517",0.00365852644087938
"20518",0.000181818181818182
"20519",0.000444444444444444
"20520",0.00186767676767677
"20521",0.0058760522157581
"20522",0.000222222222222222
"20523",0.0624004830137182
"20524",0.113167508635156
"20525",0.000848484848484848
"20526",0
"20527",0.093164455315926
"20528",0
"20529",0.000422222222222222
"20530",0.0035483660130719
"20531",0
"20532",0.00486507936507937
"20533",0
"20534",0.000444444444444444
"20535",0.00321307189542484
"20536",0.00243071895424837
"20537",0.011229486036839
"20538",0.00217777777777778
"20539",0.00236601307189543
"20540",0
"20541",0.000444444444444444
"20542",0
"20543",0.756605764496941
"20544",0.0847205226146403
"20545",0.00462626262626263
"20546",0.000422222222222222
"20547",0
"20548",0.104898721376663
"20549",0
"20550",0
"20551",0
"20552",0.00331919191919192
"20553",0
"20554",0.00688652589240825
"20555",0.0192821080879904
"20556",0
"20557",0.00159848484848485
"20558",0.000909090909090909
"20559",0.00601603951603951
"20560",0.00421904761904762
"20561",0.00359393939393939
"20562",0.0621992602169072
"20563",0
"20564",0.000222222222222222
"20565",0
"20566",0.00126666666666667
"20567",0.00618175876411171
"20568",0
"20569",0.00131111111111111
"20570",0.0223399368605251
"20571",0
"20572",0.0339272505272505
"20573",0.00578585858585859
"20574",0.00284935064935065
"20575",0.0311999528249528
"20576",0.00155555555555556
"20577",0.00205384615384615
"20578",2e-04
"20579",0.000444444444444444
"20580",0.0097299062049062
"20581",0.000555555555555556
"20582",0.00111111111111111
"20583",2e-04
"20584",0.0116457098457098
"20585",0.104674293353705
"20586",0.00249292929292929
"20587",0.000381818181818182
"20588",0.000888888888888889
"20589",0.000666666666666667
"20590",0.00271851285968933
"20591",0.0129338383838384
"20592",0.000222222222222222
"20593",0.00388512957630605
"20594",0
"20595",0.00365490196078431
"20596",0.000555555555555556
"20597",0.000181818181818182
"20598",0.00151111111111111
"20599",0.0689205629337982
"20600",0
"20601",0
"20602",0
"20603",0.007102574059927
"20604",0.00591812240047534
"20605",0
"20606",2e-04
"20607",0
"20608",0.00298849206349206
"20609",0.00521612831612832
"20610",0.0142905276096453
"20611",0
"20612",0.00352871572871573
"20613",0
"20614",0.0480808310970075
"20615",0
"20616",0.00101111111111111
"20617",0
"20618",0.000666666666666667
"20619",2e-04
"20620",0
"20621",0.0557183104477222
"20622",0.99125772005772
"20623",0.00543604500075088
"20624",0.00266443833943834
"20625",0
"20626",0.00177749440102381
"20627",0
"20628",0.00195555555555556
"20629",0
"20630",0.0219346601111307
"20631",0.00510710678210678
"20632",0.000626262626262626
"20633",0
"20634",0
"20635",0.00328888888888889
"20636",0.0056949938949939
"20637",2e-04
"20638",0.0205948087859853
"20639",0.00739751914751915
"20640",0.00859158064158064
"20641",0.0228730215862569
"20642",0
"20643",0.00025
"20644",0.00235555555555556
"20645",0.000142857142857143
"20646",0.0663646729087905
"20647",0.00511911421911422
"20648",0.0750142677583854
"20649",0.00206153846153846
"20650",0.000222222222222222
"20651",0
"20652",0.0267564345784934
"20653",0.00386233766233766
"20654",2e-04
"20655",0.00488717948717949
"20656",0.000431818181818182
"20657",0.00902237174590116
"20658",0.000333333333333333
"20659",0.006789841531018
"20660",0.000533333333333333
"20661",0.00120808080808081
"20662",0
"20663",0.00228388278388278
"20664",0
"20665",0.00449050557285851
"20666",0.00187474747474747
"20667",0.00470919913419913
"20668",0
"20669",0
"20670",0
"20671",0
"20672",0.000222222222222222
"20673",0.00129292929292929
"20674",0
"20675",0
"20676",4e-04
"20677",2e-04
"20678",0
"20679",0.00564031458737341
"20680",0.0275641763465293
"20681",0.365850987084811
"20682",0.00154545454545455
"20683",0
"20684",0
"20685",0.0114540231010819
"20686",0.00903111888111888
"20687",0.000142857142857143
"20688",0
"20689",0.00151111111111111
"20690",0.0354600035585329
"20691",0.00983756978315802
"20692",0
"20693",0.0280830414683356
"20694",0
"20695",0.100875034442682
"20696",0.000222222222222222
"20697",0.000585858585858586
"20698",0.002
"20699",0.00492020202020202
"20700",0.000181818181818182
"20701",0
"20702",0.00188888888888889
"20703",0.0161077389930331
"20704",0.0104774975024975
"20705",0
"20706",0.113195863613511
"20707",0
"20708",0.0225203368526898
"20709",0
"20710",0
"20711",0.0306632878903003
"20712",0
"20713",0
"20714",0.00294885833121127
"20715",0.00118585858585859
"20716",0
"20717",0
"20718",0.00153015873015873
"20719",0
"20720",0
"20721",0.00335995115995116
